2024-03-27T06:30:01+01:00       {"host":"login01","ident":"CROND","pid":"24153","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 06:30:01 +0100"}
2024-03-27T06:30:01+01:00       {"host":"login01","ident":"CROND","pid":"24154","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 06:30:01 +0100"}
2024-03-27T06:35:01+01:00       {"host":"login01","ident":"CROND","pid":"30344","message":"(root) CMD (/bin/logger \"STATUS_CHECK\" -p local2.info >> /tmp/lastcron_remote_log_status)","severity":"info","facility":"cron","time":"2024-03-27 06:35:01 +0100"}
2024-03-27T06:40:01+01:00       {"host":"login01","ident":"CROND","pid":"34438","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 06:40:01 +0100"}
2024-03-27T06:45:01+01:00       {"host":"login01","ident":"CROND","pid":"38428","message":"(acctdata) CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)","severity":"info","facility":"cron","time":"2024-03-27 06:45:01 +0100"}
2024-03-27T06:45:01+01:00       {"host":"login01","ident":"CROND","pid":"38436","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 06:45:01 +0100"}
2024-03-27T06:45:01+01:00       {"host":"login01","ident":"CROND","pid":"38437","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 06:45:01 +0100"}
2024-03-27T06:50:01+01:00       {"host":"login01","ident":"CROND","pid":"6680","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 06:50:01 +0100"}
2024-03-27T07:00:01+01:00       {"host":"login01","ident":"CROND","pid":"14543","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:00:01 +0100"}
2024-03-27T07:00:01+01:00       {"host":"login01","ident":"CROND","pid":"14555","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:00:01 +0100"}
2024-03-27T07:00:01+01:00       {"host":"login01","ident":"CROND","pid":"14556","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:00:01 +0100"}
2024-03-27T07:00:01+01:00       {"host":"login01","ident":"CROND","pid":"14557","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:00:01 +0100"}
2024-03-27T07:01:01+01:00       {"host":"login01","ident":"CROND","pid":"16274","message":"(root) CMD (run-parts /etc/cron.hourly)","severity":"info","facility":"cron","time":"2024-03-27 07:01:01 +0100"}
2024-03-27T07:01:01+01:00       {"host":"login01","ident":"run-parts","pid":"16274","message":"(/etc/cron.hourly) starting 0anacron","severity":"notice","facility":"cron","time":"2024-03-27 07:01:01 +0100"}
2024-03-27T07:01:01+01:00       {"host":"login01","ident":"run-parts","pid":"16274","message":"(/etc/cron.hourly) finished 0anacron","severity":"notice","facility":"cron","time":"2024-03-27 07:01:01 +0100"}
2024-03-27T07:05:01+01:00       {"host":"login01","ident":"CROND","pid":"21516","message":"(root) CMD (/bin/logger \"STATUS_CHECK\" -p local2.info >> /tmp/lastcron_remote_log_status)","severity":"info","facility":"cron","time":"2024-03-27 07:05:01 +0100"}
2024-03-27T07:10:01+01:00       {"host":"login01","ident":"CROND","pid":"38740","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:10:01 +0100"}
2024-03-27T07:15:02+01:00       {"host":"login01","ident":"CROND","pid":"11173","message":"(acctdata) CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:15:02 +0100"}
2024-03-27T07:15:02+01:00       {"host":"login01","ident":"CROND","pid":"11196","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:15:02 +0100"}
2024-03-27T07:15:02+01:00       {"host":"login01","ident":"CROND","pid":"11199","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:15:02 +0100"}
2024-03-27T07:20:01+01:00       {"host":"login01","ident":"CROND","pid":"55558","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:20:01 +0100"}
2024-03-27T07:30:01+01:00       {"host":"login01","ident":"CROND","pid":"43419","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:30:01 +0100"}
2024-03-27T07:30:01+01:00       {"host":"login01","ident":"CROND","pid":"43441","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:30:01 +0100"}
2024-03-27T07:30:01+01:00       {"host":"login01","ident":"CROND","pid":"43442","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:30:01 +0100"}
2024-03-27T07:30:01+01:00       {"host":"login01","ident":"CROND","pid":"43443","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:30:01 +0100"}
2024-03-27T07:35:01+01:00       {"host":"login01","ident":"CROND","pid":"50974","message":"(root) CMD (/bin/logger \"STATUS_CHECK\" -p local2.info >> /tmp/lastcron_remote_log_status)","severity":"info","facility":"cron","time":"2024-03-27 07:35:01 +0100"}
2024-03-27T07:40:01+01:00       {"host":"login01","ident":"CROND","pid":"46238","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:40:01 +0100"}
2024-03-27T07:45:01+01:00       {"host":"login01","ident":"CROND","pid":"30741","message":"(acctdata) CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:45:01 +0100"}
2024-03-27T07:45:01+01:00       {"host":"login01","ident":"CROND","pid":"30771","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:45:01 +0100"}
2024-03-27T07:45:01+01:00       {"host":"login01","ident":"CROND","pid":"30774","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:45:01 +0100"}
2024-03-27T07:50:01+01:00       {"host":"login01","ident":"CROND","pid":"5425","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 07:50:01 +0100"}
2024-03-27T08:00:01+01:00       {"host":"login01","ident":"CROND","pid":"18130","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:00:01 +0100"}
2024-03-27T08:00:01+01:00       {"host":"login01","ident":"CROND","pid":"18191","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:00:01 +0100"}
2024-03-27T08:00:01+01:00       {"host":"login01","ident":"CROND","pid":"18192","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:00:01 +0100"}
2024-03-27T08:00:01+01:00       {"host":"login01","ident":"CROND","pid":"18193","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:00:01 +0100"}
2024-03-27T08:00:01+01:00       {"host":"login01","ident":"CROND","pid":"18194","message":"(a07cmc01) CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/INSITU_Med_latest_dwn.sh >> /g100_work/CMCC_medfs_0/download/LOGS/InSitu_Med_latest.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:00:01 +0100"}
2024-03-27T08:01:01+01:00       {"host":"login01","ident":"CROND","pid":"27438","message":"(root) CMD (run-parts /etc/cron.hourly)","severity":"info","facility":"cron","time":"2024-03-27 08:01:01 +0100"}
2024-03-27T08:01:01+01:00       {"host":"login01","ident":"run-parts","pid":"27438","message":"(/etc/cron.hourly) starting 0anacron","severity":"notice","facility":"cron","time":"2024-03-27 08:01:01 +0100"}
2024-03-27T08:01:01+01:00       {"host":"login01","ident":"run-parts","pid":"27438","message":"(/etc/cron.hourly) finished 0anacron","severity":"notice","facility":"cron","time":"2024-03-27 08:01:01 +0100"}
2024-03-27T08:05:01+01:00       {"host":"login01","ident":"CROND","pid":"686","message":"(root) CMD (/bin/logger \"STATUS_CHECK\" -p local2.info >> /tmp/lastcron_remote_log_status)","severity":"info","facility":"cron","time":"2024-03-27 08:05:01 +0100"}
2024-03-27T08:07:01+01:00       {"host":"login01","ident":"CROND","pid":"3645","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 2 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:07:01 +0100"}
2024-03-27T08:10:01+01:00       {"host":"login01","ident":"CROND","pid":"7830","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:10:01 +0100"}
2024-03-27T08:15:01+01:00       {"host":"login01","ident":"CROND","pid":"15112","message":"(acctdata) CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:15:01 +0100"}
2024-03-27T08:15:01+01:00       {"host":"login01","ident":"CROND","pid":"15122","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:15:01 +0100"}
2024-03-27T08:15:01+01:00       {"host":"login01","ident":"CROND","pid":"15121","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:15:01 +0100"}
2024-03-27T08:15:01+01:00       {"host":"login01","ident":"CROND","pid":"15123","message":"(a07cmc01) CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/INSITU_Med_latest_dwn.sh >> /g100_work/CMCC_medfs_0/download/LOGS/InSitu_Med_latest.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:15:01 +0100"}
2024-03-27T08:20:01+01:00       {"host":"login01","ident":"CROND","pid":"46042","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:20:01 +0100"}
2024-03-27T08:30:01+01:00       {"host":"login01","ident":"CROND","pid":"3276","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:30:01 +0100"}
2024-03-27T08:30:01+01:00       {"host":"login01","ident":"CROND","pid":"3287","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:30:01 +0100"}
2024-03-27T08:30:01+01:00       {"host":"login01","ident":"CROND","pid":"3288","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:30:01 +0100"}
2024-03-27T08:30:01+01:00       {"host":"login01","ident":"CROND","pid":"3289","message":"(a07cmc01) CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/INSITU_Med_latest_dwn.sh >> /g100_work/CMCC_medfs_0/download/LOGS/InSitu_Med_latest.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:30:01 +0100"}
2024-03-27T08:30:01+01:00       {"host":"login01","ident":"CROND","pid":"3290","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:30:01 +0100"}
2024-03-27T08:35:01+01:00       {"host":"login01","ident":"CROND","pid":"11443","message":"(root) CMD (/bin/logger \"STATUS_CHECK\" -p local2.info >> /tmp/lastcron_remote_log_status)","severity":"info","facility":"cron","time":"2024-03-27 08:35:01 +0100"}
2024-03-27T08:40:01+01:00       {"host":"login01","ident":"CROND","pid":"20625","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:40:01 +0100"}
2024-03-27T08:45:01+01:00       {"host":"login01","ident":"CROND","pid":"46862","message":"(acctdata) CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:45:01 +0100"}
2024-03-27T08:45:01+01:00       {"host":"login01","ident":"CROND","pid":"46870","message":"(a07cmc01) CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/INSITU_Med_latest_dwn.sh >> /g100_work/CMCC_medfs_0/download/LOGS/InSitu_Med_latest.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:45:01 +0100"}
2024-03-27T08:45:01+01:00       {"host":"login01","ident":"CROND","pid":"46871","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:45:01 +0100"}
2024-03-27T08:45:01+01:00       {"host":"login01","ident":"CROND","pid":"46872","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:45:01 +0100"}
2024-03-27T08:50:01+01:00       {"host":"login01","ident":"CROND","pid":"17397","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 08:50:01 +0100"}
2024-03-27T09:00:01+01:00       {"host":"login01","ident":"CROND","pid":"42634","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:00:01 +0100"}
2024-03-27T09:00:02+01:00       {"host":"login01","ident":"CROND","pid":"42667","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:00:02 +0100"}
2024-03-27T09:00:02+01:00       {"host":"login01","ident":"CROND","pid":"42668","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/PP_starter_wrap_new.py -p $(date +%Y%m%d) -t 110v11_FC00  > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWF_110v11_FC00.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:00:02 +0100"}
2024-03-27T09:00:02+01:00       {"host":"login01","ident":"CROND","pid":"42669","message":"(a07cmc01) CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/INSITU_Med_latest_dwn.sh >> /g100_work/CMCC_medfs_0/download/LOGS/InSitu_Med_latest.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:00:02 +0100"}
2024-03-27T09:00:02+01:00       {"host":"login01","ident":"CROND","pid":"42670","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:00:02 +0100"}
2024-03-27T09:00:02+01:00       {"host":"login01","ident":"CROND","pid":"42671","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:00:02 +0100"}
2024-03-27T09:01:01+01:00       {"host":"login01","ident":"CROND","pid":"45343","message":"(root) CMD (run-parts /etc/cron.hourly)","severity":"info","facility":"cron","time":"2024-03-27 09:01:01 +0100"}
2024-03-27T09:01:01+01:00       {"host":"login01","ident":"run-parts","pid":"45343","message":"(/etc/cron.hourly) starting 0anacron","severity":"notice","facility":"cron","time":"2024-03-27 09:01:01 +0100"}
2024-03-27T09:01:01+01:00       {"host":"login01","ident":"run-parts","pid":"45343","message":"(/etc/cron.hourly) finished 0anacron","severity":"notice","facility":"cron","time":"2024-03-27 09:01:01 +0100"}
2024-03-27T09:05:01+01:00       {"host":"login01","ident":"CROND","pid":"50751","message":"(root) CMD (/bin/logger \"STATUS_CHECK\" -p local2.info >> /tmp/lastcron_remote_log_status)","severity":"info","facility":"cron","time":"2024-03-27 09:05:01 +0100"}
2024-03-27T09:10:01+01:00       {"host":"login01","ident":"CROND","pid":"54965","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:10:01 +0100"}
2024-03-27T09:10:01+01:00       {"host":"login01","ident":"CROND","pid":"54967","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/PP_starter_wrap_new.py -p $(date +%Y%m%d) -t 110v11_AN  > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWF_110v11_AN.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:10:01 +0100"}
2024-03-27T09:15:01+01:00       {"host":"login01","ident":"CROND","pid":"16565","message":"(a07cmc01) CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/INSITU_Med_latest_dwn.sh >> /g100_work/CMCC_medfs_0/download/LOGS/InSitu_Med_latest.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:15:01 +0100"}
2024-03-27T09:15:01+01:00       {"host":"login01","ident":"CROND","pid":"16566","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:15:01 +0100"}
2024-03-27T09:15:01+01:00       {"host":"login01","ident":"CROND","pid":"16568","message":"(a07cmc01) CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:15:01 +0100"}
2024-03-27T09:15:01+01:00       {"host":"login01","ident":"CROND","pid":"16659","message":"(acctdata) CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:15:01 +0100"}
2024-03-27T09:20:01+01:00       {"host":"login01","ident":"CROND","pid":"58962","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:20:01 +0100"}
2024-03-27T09:30:01+01:00       {"host":"login01","ident":"CROND","pid":"18166","message":"(root) CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)","severity":"info","facility":"cron","time":"2024-03-27 09:30:01 +0100"}
